-4.75	0.14	0.14	-4.76	0.14	0.14	0.00	-0.00	0.48	0.00	0.00	0.00	0.00	
-4.74	0.15	0.14	-4.75	0.14	0.14	0.00	-0.00	0.48	0.00	0.00	0.00	0.00	
-4.73	0.15	0.14	-4.74	0.15	0.14	0.00	-0.00	0.48	0.00	0.00	0.00	0.00	
-4.72	0.16	0.14	-4.73	0.15	0.14	0.00	-0.00	0.48	0.00	0.00	0.00	0.00	
-4.71	0.16	0.14	-4.72	0.16	0.14	0.00	-0.00	0.48	0.00	0.00	0.00	0.00	
-4.71	0.16	0.14	-4.71	0.16	0.14	0.00	-0.00	0.48	0.00	0.00	0.00	0.00	
-4.70	0.17	0.14	-4.71	0.16	0.14	0.00	-0.00	0.48	0.00	0.00	0.00	0.00	
-4.69	0.17	0.14	-4.70	0.17	0.14	0.00	-0.00	0.48	0.00	0.00	0.00	0.00	
-4.68	0.18	0.14	-4.69	0.17	0.14	0.00	-0.00	0.48	0.00	0.00	0.00	0.00	
-4.67	0.18	0.14	-4.68	0.18	0.14	0.00	-0.00	0.48	0.00	0.00	0.00	0.00	
-4.66	0.19	0.14	-4.67	0.18	0.14	0.00	-0.00	0.48	0.00	0.00	0.00	0.00	
-4.65	0.19	0.14	-4.66	0.19	0.14	0.00	-0.00	0.48	0.00	0.00	0.00	0.00	
-4.64	0.20	0.14	-4.65	0.19	0.14	0.00	-0.00	0.48	0.00	0.00	0.00	0.00	
-4.64	0.20	0.14	-4.64	0.20	0.14	0.00	-0.00	0.48	0.00	0.00	0.00	0.00	
-4.63	0.21	0.14	-4.64	0.20	0.14	0.00	-0.00	0.48	0.00	0.00	0.00	0.00	
-4.62	0.21	0.14	-4.63	0.21	0.14	0.00	-0.00	0.48	0.00	0.00	0.00	0.00	
-4.61	0.21	0.14	-4.62	0.21	0.14	0.00	-0.00	0.48	0.00	0.00	0.00	0.00	
-4.60	0.22	0.14	-4.61	0.21	0.14	0.00	-0.00	0.48	0.00	0.00	0.00	0.00	
-4.59	0.22	0.14	-4.60	0.22	0.14	0.00	-0.00	0.48	0.00	0.00	0.00	0.00	
-4.58	0.23	0.14	-4.59	0.22	0.14	0.00	-0.00	0.48	0.00	0.00	0.00	0.00	
-4.58	0.23	0.14	-4.58	0.23	0.14	0.00	-0.00	0.48	0.00	0.00	0.00	0.00	
-4.57	0.24	0.14	-4.58	0.23	0.14	0.00	-0.00	0.48	0.00	0.00	0.00	0.00	
-4.56	0.24	0.14	-4.57	0.24	0.14	0.00	-0.00	0.48	0.00	0.00	0.00	0.00	
-4.55	0.25	0.14	-4.56	0.24	0.14	0.00	-0.00	0.48	0.00	0.00	0.00	0.00	
-4.54	0.25	0.14	-4.55	0.25	0.14	0.00	-0.00	0.48	0.00	0.00	0.00	0.00	
-4.53	0.25	0.14	-4.54	0.25	0.14	0.00	-0.00	0.48	0.00	0.00	0.00	0.00	
-4.52	0.26	0.14	-4.53	0.25	0.14	0.00	-0.00	0.48	0.00	0.00	0.00	0.00	
-4.52	0.26	0.14	-4.52	0.26	0.14	0.00	-0.00	0.48	0.00	0.00	0.00	0.00	
-4.51	0.27	0.14	-4.52	0.26	0.14	0.00	-0.00	0.48	0.00	0.00	0.00	0.00	
-4.50	0.27	0.14	-4.51	0.27	0.14	0.00	-0.00	0.48	0.00	0.00	0.00	0.00	
-4.49	0.28	0.14	-4.50	0.27	0.14	0.00	-0.00	0.48	0.00	0.00	0.00	0.00	
-4.48	0.28	0.14	-4.49	0.28	0.14	0.00	-0.00	0.48	0.00	0.00	0.00	0.00	
-4.47	0.29	0.14	-4.48	0.28	0.14	0.00	-0.00	0.48	0.00	0.00	0.00	0.00	
-4.46	0.29	0.14	-4.47	0.29	0.14	0.00	-0.00	0.48	0.00	0.00	0.00	0.00	
-4.45	0.30	0.14	-4.46	0.29	0.14	0.00	-0.00	0.48	0.00	0.00	0.00	0.00	
-4.45	0.30	0.14	-4.45	0.30	0.14	0.00	-0.00	0.48	0.00	0.00	0.00	0.00	
-4.44	0.30	0.14	-4.45	0.30	0.14	0.00	-0.00	0.48	0.00	0.00	0.00	0.00	
-4.43	0.31	0.14	-4.44	0.30	0.14	0.00	-0.00	0.48	0.00	0.00	0.00	0.00	
-4.42	0.31	0.14	-4.43	0.31	0.14	0.00	-0.00	0.48	0.00	0.00	0.00	0.00	
-4.41	0.32	0.14	-4.42	0.31	0.14	0.00	-0.00	0.48	0.00	0.00	0.00	0.00	
-4.40	0.32	0.14	-4.41	0.32	0.14	0.00	-0.00	0.48	0.00	0.00	0.00	0.00	
-4.39	0.33	0.14	-4.40	0.32	0.14	0.00	-0.00	0.48	0.00	0.00	0.00	0.00	
-4.39	0.33	0.14	-4.39	0.33	0.14	0.00	-0.00	0.47	0.00	0.00	0.00	0.00	
-4.38	0.34	0.14	-4.39	0.33	0.14	0.00	-0.00	0.46	0.00	0.00	0.00	0.00	
-4.37	0.34	0.14	-4.38	0.34	0.14	0.00	-0.00	0.45	0.00	0.00	0.00	0.00	
-4.36	0.35	0.14	-4.37	0.34	0.14	0.00	-0.00	0.43	0.00	0.00	0.00	0.00	
-4.35	0.35	0.14	-4.36	0.35	0.14	0.00	-0.00	0.42	0.00	0.00	0.00	0.00	
-4.34	0.35	0.14	-4.35	0.35	0.14	0.00	-0.00	0.41	0.00	0.00	0.00	0.00	
-4.33	0.36	0.14	-4.34	0.35	0.14	0.00	-0.00	0.41	0.00	0.00	0.00	0.00	
-4.33	0.36	0.14	-4.33	0.36	0.14	0.00	-0.00	0.41	0.00	0.00	0.00	0.00	
-4.32	0.37	0.14	-4.33	0.36	0.14	0.00	-0.00	0.41	0.00	0.00	0.00	0.00	
-4.31	0.37	0.14	-4.32	0.37	0.14	0.00	-0.00	0.41	0.00	0.00	0.00	0.00	
-4.30	0.37	0.14	-4.31	0.37	0.14	0.00	-0.00	0.41	0.00	0.00	0.00	0.00	
-4.29	0.38	0.14	-4.30	0.37	0.14	0.00	-0.00	0.41	0.00	0.00	0.00	0.00	
-4.28	0.38	0.14	-4.29	0.38	0.14	0.00	-0.00	0.41	0.00	0.00	0.00	0.00	
-4.27	0.39	0.14	-4.28	0.38	0.14	0.00	-0.00	0.41	0.00	0.00	0.00	0.00	
-4.26	0.39	0.14	-4.27	0.39	0.14	0.00	-0.00	0.41	0.00	0.00	0.00	0.00	
-4.25	0.39	0.14	-4.26	0.39	0.14	0.00	-0.00	0.41	0.00	0.00	0.00	0.00	
-4.24	0.40	0.14	-4.25	0.39	0.14	0.00	-0.00	0.41	0.00	0.00	0.00	0.00	
-4.24	0.40	0.14	-4.24	0.40	0.14	0.00	-0.00	0.41	0.00	0.00	0.00	0.00	
-4.23	0.40	0.14	-4.24	0.40	0.14	0.00	-0.00	0.41	0.00	0.00	0.00	0.00	
-4.22	0.41	0.14	-4.23	0.40	0.14	0.00	-0.00	0.41	0.00	0.00	0.00	0.00	
-4.21	0.41	0.14	-4.22	0.41	0.14	0.00	-0.00	0.41	0.00	0.00	0.00	0.00	
-4.20	0.42	0.14	-4.21	0.41	0.14	0.00	-0.00	0.41	0.00	0.00	0.00	0.00	
-4.19	0.42	0.14	-4.20	0.42	0.14	0.00	-0.00	0.41	0.00	0.00	0.00	0.00	
-4.18	0.42	0.14	-4.19	0.42	0.14	0.00	-0.00	0.41	0.00	0.00	0.00	0.00	
-4.17	0.43	0.14	-4.18	0.42	0.14	0.00	-0.00	0.41	0.00	0.00	0.00	0.00	
-4.16	0.43	0.14	-4.17	0.43	0.14	0.00	-0.00	0.41	0.00	0.00	0.00	0.00	
-4.16	0.44	0.14	-4.16	0.43	0.14	0.00	-0.00	0.40	0.00	0.00	0.00	0.00	
-4.15	0.44	0.14	-4.16	0.44	0.14	0.00	-0.00	0.40	0.00	0.00	0.00	0.00	
-4.14	0.44	0.14	-4.15	0.44	0.14	0.00	-0.00	0.40	0.00	0.00	0.00	0.00	
-4.13	0.45	0.14	-4.14	0.44	0.14	0.00	-0.00	0.40	0.00	0.00	0.00	0.00	
-4.12	0.45	0.14	-4.13	0.45	0.14	0.00	-0.00	0.40	0.00	0.00	0.00	0.00	
-4.11	0.45	0.14	-4.12	0.45	0.14	0.00	-0.00	0.40	0.00	0.00	0.00	0.00	
-4.10	0.46	0.14	-4.11	0.45	0.14	0.00	-0.00	0.40	0.00	0.00	0.00	0.00	
-4.10	0.46	0.14	-4.10	0.46	0.14	0.00	-0.00	0.40	0.00	0.00	0.00	0.00	
-4.09	0.46	0.14	-4.10	0.46	0.14	0.00	-0.00	0.40	0.00	0.00	0.00	0.00	
-4.08	0.47	0.14	-4.09	0.46	0.14	0.00	-0.00	0.40	0.00	0.00	0.00	0.00	
-4.08	0.47	0.14	-4.08	0.47	0.14	0.00	-0.00	0.39	0.00	0.00	0.00	0.00	
-4.07	0.47	0.14	-4.08	0.47	0.14	0.00	-0.00	0.39	0.00	0.00	0.00	0.00	
-4.06	0.48	0.14	-4.07	0.47	0.14	0.00	-0.00	0.39	0.00	0.00	0.00	0.00	
-4.05	0.48	0.14	-4.06	0.48	0.14	0.00	-0.00	0.38	0.00	0.00	0.00	0.00	
-4.05	0.48	0.14	-4.05	0.48	0.14	0.00	-0.00	0.38	0.00	0.00	0.00	0.00	
-4.04	0.48	0.14	-4.05	0.48	0.14	0.00	-0.00	0.38	0.00	0.00	0.00	0.00	
-4.04	0.49	0.14	-4.04	0.48	0.14	0.00	-0.00	0.37	0.00	0.00	0.00	0.00	
-4.03	0.49	0.14	-4.04	0.49	0.14	0.00	-0.00	0.37	0.00	0.00	0.00	0.00	
-4.02	0.49	0.14	-4.03	0.49	0.14	0.00	-0.00	0.36	0.00	0.00	0.00	0.00	
-4.02	0.50	0.14	-4.02	0.49	0.14	0.00	-0.00	0.36	0.00	0.00	0.00	0.00	
-4.01	0.50	0.14	-4.02	0.50	0.14	0.00	-0.00	0.36	0.00	0.00	0.00	0.00	
-4.00	0.50	0.14	-4.01	0.50	0.14	0.00	-0.00	0.35	0.00	0.00	0.00	0.00	
-3.99	0.50	0.14	-4.00	0.50	0.14	0.00	-0.00	0.35	0.00	0.00	0.00	0.00	
-3.99	0.51	0.14	-3.99	0.50	0.14	0.00	-0.00	0.34	0.00	0.00	0.00	0.00	
-3.98	0.51	0.14	-3.99	0.51	0.14	0.00	-0.00	0.34	0.00	0.00	0.00	0.00	
-3.97	0.51	0.14	-3.98	0.51	0.14	0.00	-0.00	0.34	0.00	0.00	0.00	0.00	
-3.97	0.52	0.14	-3.97	0.51	0.14	0.00	-0.00	0.33	0.00	0.00	0.00	0.00	
-3.96	0.52	0.14	-3.97	0.52	0.14	0.00	-0.00	0.33	0.00	0.00	0.00	0.00	
-3.95	0.52	0.14	-3.96	0.52	0.14	0.00	-0.00	0.32	0.00	0.00	0.00	0.00	
-3.94	0.52	0.14	-3.95	0.52	0.14	0.00	-0.00	0.32	0.00	0.00	0.00	0.00	
-3.94	0.53	0.14	-3.94	0.52	0.14	0.00	-0.00	0.31	0.00	0.00	0.00	0.00	
-3.93	0.53	0.14	-3.94	0.53	0.14	0.00	-0.00	0.31	0.00	0.00	0.00	0.00	
-3.93	0.53	0.14	-3.93	0.53	0.14	0.00	-0.00	0.30	0.00	0.00	0.00	0.00	
-3.92	0.53	0.14	-3.93	0.53	0.14	0.00	-0.00	0.30	0.00	0.00	0.00	0.00	
-3.91	0.53	0.14	-3.92	0.53	0.14	0.00	-0.00	0.29	0.00	0.00	0.00	0.00	
-3.91	0.54	0.14	-3.91	0.53	0.14	0.00	-0.00	0.28	0.00	0.00	0.00	0.00	
-3.90	0.54	0.14	-3.91	0.54	0.14	0.00	-0.00	0.28	0.00	0.00	0.00	0.00	
-3.90	0.54	0.14	-3.90	0.54	0.14	0.00	-0.00	0.27	0.00	0.00	0.00	0.00	
-3.89	0.54	0.14	-3.90	0.54	0.14	0.00	-0.00	0.27	0.00	0.00	0.00	0.00	
-3.88	0.54	0.14	-3.89	0.54	0.14	0.00	-0.00	0.26	0.00	0.00	0.00	0.00	
-3.88	0.55	0.14	-3.88	0.54	0.14	0.00	-0.00	0.25	0.00	0.00	0.00	0.00	
-3.87	0.55	0.14	-3.88	0.55	0.14	0.00	-0.00	0.25	0.00	0.00	0.00	0.00	
-3.87	0.55	0.14	-3.87	0.55	0.14	0.00	-0.00	0.24	0.00	0.00	0.00	0.00	
-3.86	0.55	0.14	-3.87	0.55	0.14	0.00	-0.00	0.23	0.00	0.00	0.00	0.00	
-3.86	0.55	0.14	-3.86	0.55	0.14	0.00	-0.00	0.22	0.00	0.00	0.00	0.00	
-3.85	0.55	0.14	-3.86	0.55	0.14	0.00	-0.00	0.22	0.00	0.00	0.00	0.00	
-3.85	0.55	0.14	-3.85	0.55	0.14	0.00	-0.00	0.21	0.00	0.00	0.00	0.00	
-3.84	0.56	0.14	-3.85	0.55	0.14	0.00	-0.00	0.20	0.00	0.00	0.00	0.00	
-3.84	0.56	0.14	-3.84	0.56	0.14	0.00	-0.00	0.19	0.00	0.00	0.00	0.00	
-3.83	0.56	0.14	-3.84	0.56	0.14	0.00	-0.00	0.18	0.00	0.00	0.00	0.00	
-3.83	0.56	0.14	-3.83	0.56	0.14	0.00	-0.00	0.16	0.00	0.00	0.00	0.00	
-3.83	0.56	0.14	-3.83	0.56	0.14	0.00	-0.00	0.14	0.00	0.00	0.00	0.00	
-3.83	0.56	0.14	-3.83	0.56	0.14	0.00	-0.00	0.12	0.00	0.00	0.00	0.00	
-3.82	0.56	0.14	-3.83	0.56	0.14	0.00	-0.00	0.10	0.00	0.00	0.00	0.00	
-3.82	0.56	0.14	-3.82	0.56	0.14	0.00	-0.00	0.08	0.00	0.00	0.00	0.00	
-3.82	0.57	0.14	-3.82	0.56	0.14	-0.00	-0.00	0.06	0.00	0.00	0.00	0.00	
-3.82	0.57	0.14	-3.82	0.57	0.14	-0.00	-0.00	0.04	0.00	0.00	0.00	0.00	
-3.81	0.57	0.14	-3.82	0.57	0.14	-0.00	-0.00	0.03	0.00	0.00	0.00	0.00	
-3.81	0.57	0.14	-3.81	0.57	0.14	-0.00	-0.00	0.01	0.00	0.00	0.00	0.00	
-3.81	0.57	0.14	-3.81	0.57	0.14	-0.00	-0.00	-0.01	0.00	0.00	0.00	0.00	
-3.80	0.57	0.14	-3.81	0.57	0.14	-0.00	-0.00	-0.03	0.00	0.00	0.00	0.00	
-3.80	0.57	0.14	-3.80	0.57	0.14	-0.00	-0.00	-0.05	0.00	0.00	0.00	0.00	
-3.79	0.57	0.14	-3.80	0.57	0.14	-0.00	-0.00	-0.06	0.00	0.00	0.00	0.00	
-3.79	0.57	0.14	-3.79	0.57	0.14	-0.00	-0.00	-0.08	0.00	0.00	0.00	0.00	
-3.79	0.57	0.14	-3.79	0.57	0.14	-0.00	-0.00	-0.10	0.00	0.00	0.00	0.00	
-3.78	0.57	0.14	-3.79	0.57	0.14	-0.00	-0.00	-0.11	0.00	0.00	0.00	0.00	
-3.77	0.57	0.14	-3.78	0.57	0.14	-0.00	-0.00	-0.12	0.00	0.00	0.00	0.00	
-3.77	0.57	0.14	-3.77	0.57	0.14	-0.00	-0.00	-0.13	0.00	0.00	0.00	0.00	
-3.76	0.57	0.14	-3.77	0.57	0.14	-0.00	-0.00	-0.14	0.00	0.00	0.00	0.00	
-3.76	0.57	0.14	-3.76	0.57	0.14	-0.00	-0.00	-0.16	0.00	0.00	0.00	0.00	
-3.75	0.57	0.14	-3.76	0.57	0.14	-0.00	-0.00	-0.17	0.00	0.00	0.00	0.00	
-3.74	0.57	0.14	-3.75	0.57	0.14	-0.00	-0.00	-0.18	0.00	0.00	0.00	0.00	
-3.74	0.57	0.14	-3.74	0.57	0.14	-0.00	-0.00	-0.19	0.00	0.00	0.00	0.00	
-3.73	0.57	0.14	-3.74	0.57	0.14	-0.00	-0.00	-0.21	0.00	0.00	0.00	0.00	
-3.73	0.57	0.14	-3.73	0.57	0.14	-0.00	-0.00	-0.24	0.00	0.00	0.00	0.00	
-3.73	0.57	0.14	-3.73	0.57	0.14	-0.00	-0.00	-0.27	0.00	0.00	0.00	0.00	
-3.73	0.57	0.14	-3.73	0.57	0.14	-0.00	-0.00	-0.29	0.00	0.00	0.00	0.00	
-3.72	0.57	0.14	-3.73	0.57	0.14	-0.00	-0.00	-0.32	0.00	0.00	0.00	0.00	
-3.72	0.57	0.14	-3.72	0.57	0.14	-0.00	-0.00	-0.35	0.00	0.00	0.00	0.00	
-3.72	0.57	0.14	-3.72	0.57	0.14	-0.00	-0.00	-0.37	0.00	0.00	0.00	0.00	
-3.71	0.57	0.14	-3.72	0.57	0.14	-0.00	-0.00	-0.40	0.00	0.00	0.00	0.00	
-3.71	0.57	0.14	-3.71	0.57	0.14	-0.00	-0.00	-0.42	0.00	0.00	0.00	0.00	
-3.70	0.57	0.14	-3.71	0.57	0.14	-0.00	-0.00	-0.44	0.00	0.00	0.00	0.00	
-3.70	0.57	0.14	-3.70	0.57	0.14	-0.00	-0.00	-0.46	0.00	0.00	0.00	0.00	
-3.69	0.56	0.14	-3.70	0.57	0.14	-0.00	-0.00	-0.47	0.00	0.00	0.00	0.00	
-3.68	0.56	0.14	-3.69	0.56	0.14	-0.00	-0.00	-0.49	0.00	0.00	0.00	0.00	
-3.68	0.56	0.14	-3.68	0.56	0.14	-0.00	-0.00	-0.51	0.00	0.00	0.00	0.00	
-3.67	0.56	0.14	-3.68	0.56	0.14	-0.00	-0.00	-0.52	0.00	0.00	0.00	0.00	
-3.67	0.55	0.14	-3.67	0.56	0.14	-0.00	-0.00	-0.54	0.00	0.00	0.00	0.00	
-3.66	0.55	0.14	-3.67	0.55	0.14	-0.00	-0.00	-0.55	0.00	0.00	0.00	0.00	
-3.66	0.55	0.14	-3.66	0.55	0.14	-0.00	-0.00	-0.57	0.00	0.00	0.00	0.00	
-3.65	0.55	0.14	-3.66	0.55	0.14	-0.00	-0.00	-0.58	0.00	0.00	0.00	0.00	
-3.64	0.54	0.14	-3.65	0.55	0.14	-0.00	-0.00	-0.60	0.00	0.00	0.00	0.00	
-3.64	0.54	0.14	-3.64	0.54	0.14	-0.00	-0.00	-0.61	0.00	0.00	0.00	0.00	
-3.63	0.54	0.14	-3.64	0.54	0.14	-0.00	-0.00	-0.62	0.00	0.00	0.00	0.00	
-3.63	0.53	0.14	-3.63	0.54	0.14	-0.00	-0.00	-0.64	0.00	0.00	0.00	0.00	
-3.62	0.53	0.14	-3.63	0.53	0.14	-0.00	-0.00	-0.65	0.00	0.00	0.00	0.00	
-3.61	0.52	0.14	-3.62	0.53	0.14	-0.00	-0.00	-0.66	0.00	0.00	0.00	0.00	
-3.61	0.52	0.14	-3.61	0.52	0.14	-0.00	-0.00	-0.68	0.00	0.00	0.00	0.00	
-3.60	0.52	0.14	-3.61	0.52	0.14	-0.00	-0.00	-0.69	0.00	0.00	0.00	0.00	
-3.60	0.51	0.14	-3.60	0.52	0.14	-0.00	-0.00	-0.70	0.00	0.00	0.00	0.00	
-3.59	0.51	0.14	-3.60	0.51	0.14	-0.00	-0.00	-0.71	0.00	0.00	0.00	0.00	
-3.58	0.50	0.14	-3.59	0.51	0.14	-0.00	-0.00	-0.72	0.00	0.00	0.00	0.00	
-3.58	0.50	0.14	-3.58	0.50	0.14	-0.00	-0.00	-0.73	0.00	0.00	0.00	0.00	
-3.57	0.49	0.14	-3.58	0.50	0.14	-0.00	-0.00	-0.74	0.00	0.00	0.00	0.00	
-3.57	0.49	0.14	-3.57	0.49	0.14	-0.00	-0.00	-0.75	0.00	0.00	0.00	0.00	
-3.56	0.48	0.14	-3.57	0.49	0.14	-0.00	-0.00	-0.75	0.00	0.00	0.00	0.00	
-3.55	0.48	0.14	-3.56	0.48	0.14	-0.00	-0.00	-0.76	0.00	0.00	0.00	0.00	
-3.55	0.47	0.14	-3.55	0.48	0.14	-0.00	-0.00	-0.77	0.00	0.00	0.00	0.00	
-3.54	0.47	0.14	-3.55	0.47	0.14	-0.00	-0.00	-0.77	0.00	0.00	0.00	0.00	
-3.54	0.46	0.14	-3.54	0.47	0.14	-0.00	-0.00	-0.78	0.00	0.00	0.00	0.00	
-3.53	0.46	0.14	-3.54	0.46	0.14	-0.00	-0.00	-0.79	0.00	0.00	0.00	0.00	
-3.52	0.45	0.14	-3.53	0.46	0.14	-0.00	-0.00	-0.79	0.00	0.00	0.00	0.00	
-3.52	0.44	0.14	-3.52	0.45	0.14	-0.00	-0.00	-0.80	0.00	0.00	0.00	0.00	
-3.51	0.44	0.14	-3.52	0.44	0.14	-0.00	-0.00	-0.80	0.00	0.00	0.00	0.00	
-3.50	0.43	0.14	-3.51	0.44	0.14	-0.00	-0.00	-0.80	0.00	0.00	0.00	0.00	
-3.50	0.42	0.14	-3.50	0.43	0.14	-0.00	-0.00	-0.81	0.00	0.00	0.00	0.00	
-3.49	0.42	0.14	-3.50	0.42	0.14	-0.00	-0.00	-0.81	0.00	0.00	0.00	0.00	
-3.49	0.41	0.14	-3.49	0.42	0.14	-0.00	-0.00	-0.81	0.00	0.00	0.00	0.00	
-3.48	0.40	0.14	-3.49	0.41	0.14	-0.00	-0.00	-0.81	0.00	0.00	0.00	0.00	
-3.47	0.40	0.14	-3.48	0.40	0.14	-0.00	-0.00	-0.82	0.00	0.00	0.00	0.00	
-3.47	0.39	0.14	-3.47	0.40	0.14	-0.00	-0.00	-0.82	0.00	0.00	0.00	0.00	
-3.46	0.38	0.14	-3.47	0.39	0.14	-0.00	-0.00	-0.82	0.00	0.00	0.00	0.00	
-3.45	0.38	0.14	-3.46	0.38	0.14	-0.00	-0.00	-0.82	0.00	0.00	0.00	0.00	
-3.45	0.37	0.14	-3.45	0.38	0.14	-0.00	-0.00	-0.82	0.00	0.00	0.00	0.00	
-3.44	0.36	0.14	-3.45	0.37	0.14	-0.00	-0.00	-0.82	0.00	0.00	0.00	0.00	
-3.43	0.36	0.14	-3.44	0.36	0.14	-0.00	-0.00	-0.82	0.00	0.00	0.00	0.00	
-3.43	0.35	0.14	-3.43	0.36	0.14	-0.00	-0.00	-0.83	0.00	0.00	0.00	0.00	
-3.42	0.34	0.14	-3.43	0.35	0.14	-0.00	-0.00	-0.85	0.00	0.00	0.00	0.00	
-3.41	0.34	0.14	-3.42	0.34	0.14	-0.00	-0.00	-0.87	0.00	0.00	0.00	0.00	
-3.41	0.33	0.14	-3.41	0.34	0.14	-0.00	-0.00	-0.88	0.00	0.00	0.00	0.00	
-3.40	0.32	0.14	-3.41	0.33	0.14	-0.00	-0.00	-0.89	0.00	0.00	0.00	0.00	
-3.39	0.31	0.14	-3.40	0.32	0.14	-0.00	-0.00	-0.89	0.00	0.00	0.00	0.00	
-3.39	0.31	0.14	-3.39	0.31	0.14	-0.00	-0.00	-0.89	0.00	0.00	0.00	0.00	
-3.38	0.30	0.14	-3.39	0.31	0.14	-0.00	-0.00	-0.89	0.00	0.00	0.00	0.00	
-3.37	0.29	0.14	-3.38	0.30	0.14	-0.00	-0.00	-0.89	0.00	0.00	0.00	0.00	
-3.37	0.28	0.14	-3.37	0.29	0.14	-0.00	-0.00	-0.89	0.00	0.00	0.00	0.00	
-3.36	0.28	0.14	-3.37	0.28	0.14	-0.00	-0.00	-0.89	0.00	0.00	0.00	0.00	
-3.36	0.27	0.14	-3.36	0.28	0.14	-0.00	-0.00	-0.89	0.00	0.00	0.00	0.00	
-3.35	0.26	0.14	-3.36	0.27	0.14	-0.00	-0.00	-0.89	0.00	0.00	0.00	0.00	
-3.34	0.25	0.14	-3.35	0.26	0.14	-0.00	-0.00	-0.89	0.00	0.00	0.00	0.00	
-3.34	0.25	0.14	-3.34	0.25	0.14	-0.00	-0.00	-0.89	0.00	0.00	0.00	0.00	
-3.33	0.24	0.14	-3.34	0.25	0.14	-0.00	-0.00	-0.89	0.00	0.00	0.00	0.00	
-3.33	0.23	0.14	-3.33	0.24	0.14	-0.00	-0.00	-0.89	0.00	0.00	0.00	0.00	
-3.32	0.22	0.14	-3.33	0.23	0.14	-0.00	-0.00	-0.89	0.00	0.00	0.00	0.00	
-3.31	0.22	0.14	-3.32	0.22	0.14	-0.00	-0.00	-0.89	0.00	0.00	0.00	0.00	
