2.350	-5.000	473
2.350	-3.450	190
2.350	2.850	17
2.400	-5.000	441
2.400	-3.450	184
2.400	2.850	16
2.450	-5.000	452
2.450	-3.450	181
2.450	2.850	17
2.500	-5.000	407
2.500	-3.500	79
2.500	-3.450	109
2.500	2.850	17
2.550	-5.000	441
2.550	-3.500	160
2.550	2.850	16
2.600	-5.000	413
2.600	-3.500	173
2.600	2.850	21
2.650	-5.000	426
2.650	-3.500	247
2.650	2.850	14
2.700	-5.000	358
2.700	-3.550	33
2.700	-3.500	126
2.700	2.850	20
2.750	-5.000	311
2.750	-3.550	165
2.750	2.850	16
2.800	-5.000	223
2.800	-3.550	148
2.800	2.850	20
2.850	-5.000	224
2.850	-3.550	94
2.850	2.850	16
2.900	-5.000	121
2.900	2.850	20
2.950	-5.000	41
2.950	2.850	15
3.000	-5.000	32
3.000	2.850	20
3.050	-5.000	25
3.050	2.850	17
3.100	-5.000	16
3.100	2.850	17
3.150	-5.000	8
3.150	2.850	22
3.200	-5.000	2
3.200	2.850	16
3.250	2.850	20
3.300	2.850	21
3.350	2.850	17
3.400	2.850	17
3.450	2.850	18
3.500	2.850	22
3.550	2.850	17
3.600	2.850	19
3.650	2.850	21
3.700	2.850	14
3.750	2.850	21
3.800	-3.200	419
3.800	-3.150	483
3.800	-3.100	480
3.800	-3.050	524
3.800	-3.000	437
3.800	-2.950	485
3.800	-2.900	485
3.800	-2.850	512
3.800	-2.800	487
3.800	-2.750	539
3.800	-2.700	513
3.800	-2.650	530
3.800	-2.600	507
3.800	-2.550	500
3.800	-2.500	498
3.800	-2.450	526
3.800	-2.400	511
3.800	-2.350	503
3.800	-2.300	537
3.800	2.850	16
3.850	-4.050	130
3.850	-4.000	348
3.850	-3.950	425
3.850	-3.900	512
3.850	-3.850	439
3.850	-3.050	2
3.850	-2.300	167
3.850	2.850	21
3.900	-4.100	5
3.900	-4.050	22
3.900	-3.850	230
3.900	-3.800	256
3.900	-2.300	142
3.900	2.850	22
3.950	-3.800	299
3.950	-2.300	127
3.950	2.850	14
4.000	-3.800	129
4.000	-2.300	143
4.000	2.850	22
4.050	-3.800	1
4.050	-2.300	160
4.050	2.850	20
4.100	-2.300	136
4.100	2.850	17
4.150	-2.300	124
4.150	2.850	21
4.200	-2.300	121
4.200	2.850	18
4.250	-2.300	169
4.250	2.850	17
4.300	-2.300	129
4.300	2.850	26
4.350	-2.300	123
4.350	2.850	20
4.400	-2.300	107
4.400	1.250	279
4.400	1.300	81
4.400	1.650	92
4.400	1.700	172
4.400	2.850	18
4.450	-2.300	119
4.450	1.200	266
4.450	1.250	41
4.450	1.700	26
4.450	1.750	154
4.450	2.850	34
4.500	-2.300	169
4.500	1.150	274
4.500	1.200	51
4.500	1.750	29
4.500	1.800	164
4.500	2.850	22
4.550	-2.300	112
4.550	1.100	270
4.550	1.150	44
4.550	1.800	31
4.550	1.850	133
4.550	2.850	21
4.600	1.050	274
4.600	1.100	43
4.600	1.850	20
4.600	1.900	133
4.600	2.850	36
4.650	1.000	286
4.650	1.050	36
4.650	1.900	18
4.650	1.950	111
4.650	2.850	33
4.700	0.950	277
4.700	1.000	33
4.700	1.950	20
4.700	2.000	110
4.700	2.850	23
4.750	0.900	280
4.750	0.950	39
4.750	2.000	10
4.750	2.050	98
4.750	2.850	36
4.800	-1.650	307
4.800	-1.600	433
4.800	-1.550	432
4.800	-1.500	444
4.800	-1.450	436
4.800	-1.400	425
4.800	-1.350	439
4.800	-1.300	446
4.800	-1.250	421
4.800	-1.200	436
4.800	-1.150	416
4.800	-1.100	435
4.800	-1.050	253
4.800	-1.000	439
4.800	-0.950	423
4.800	-0.900	418
4.800	-0.850	402
4.800	-0.800	422
4.800	-0.750	387
4.800	-0.700	388
4.800	-0.650	402
4.800	-0.600	388
4.800	-0.550	384
4.800	-0.500	392
4.800	-0.450	263
4.800	-0.400	79
4.800	-0.350	390
4.800	-0.300	370
4.800	-0.250	359
4.800	-0.200	360
4.800	-0.150	347
4.800	-0.100	359
4.800	-0.050	369
4.800	0.000	336
4.800	0.050	344
4.800	0.100	341
4.800	0.150	346
4.800	0.200	272
4.800	0.250	246
4.800	0.300	328
4.800	0.350	323
4.800	0.400	315
4.800	0.450	329
4.800	0.500	313
4.800	0.550	298
4.800	0.600	322
4.800	0.650	308
4.800	0.700	322
4.800	0.750	303
4.800	0.800	295
4.800	0.850	192
4.800	0.900	47
4.800	2.050	17
4.800	2.100	43
4.800	2.400	61
4.800	2.450	66
4.800	2.500	69
4.800	2.550	31
4.800	2.850	32
4.850	2.350	74
4.850	2.400	28
4.850	2.550	20
4.850	2.600	21
4.850	2.850	20
4.900	-0.450	6
4.900	0.850	10
4.900	2.350	56
4.900	2.600	3
4.900	2.850	28
4.950	-0.450	14
4.950	-0.400	2
4.950	0.850	32
4.950	2.350	37
4.950	2.850	36
5.000	-0.450	15
5.000	-0.400	5
5.000	0.850	11
5.000	2.350	15
5.000	2.850	29
5.050	-0.450	18
5.050	-0.400	4
5.050	0.850	4
5.050	2.850	23
5.100	-0.450	16
5.100	-0.400	3
5.100	0.850	1
5.100	2.850	31
5.150	-0.450	22
5.150	-0.400	6
5.150	0.850	2
5.150	2.850	29
5.200	-5.000	15
5.200	-0.450	15
5.200	-0.400	3
5.200	0.850	7
5.200	2.850	25
5.250	-5.000	65
5.250	-0.450	19
5.250	-0.400	5
5.250	0.850	7
5.250	2.850	30
5.300	-5.000	98
5.300	-0.450	14
5.300	-0.400	2
5.300	0.850	3
5.300	2.850	31
5.350	-5.000	88
5.350	-1.150	55
5.350	-1.100	84
5.350	-1.050	25
5.350	-0.450	11
5.350	-0.400	5
5.350	0.200	57
5.350	0.250	19
5.350	0.300	46
5.350	0.350	5
5.350	0.850	11
5.350	1.400	59
5.350	1.450	135
5.350	1.500	130
5.350	1.550	172
5.350	1.600	223
5.350	1.650	227
5.350	1.700	243
5.350	1.750	220
5.350	1.800	196
5.350	1.850	103
5.350	1.900	97
5.350	1.950	85
5.350	2.000	31
5.350	2.050	3
5.350	2.850	25
5.400	-5.000	130
5.400	-0.450	4
5.400	0.850	5
5.400	2.850	22
5.450	-5.050	54
5.450	-5.000	209
5.450	-4.950	76
5.450	-4.900	10
5.450	-4.850	1
5.450	-4.600	21
5.450	-4.550	150
5.450	-4.500	311
5.450	-4.450	294
5.450	-4.400	320
5.450	-4.350	382
5.450	-4.300	291
5.450	-4.250	370
5.450	-4.200	341
5.450	-4.150	303
5.450	-4.100	364
5.450	-4.050	339
5.450	-4.000	246
5.450	-3.950	179
5.450	-3.900	67
5.450	-3.850	30
5.450	-3.800	14
5.450	-3.750	2
5.450	-2.550	83
5.450	-2.500	228
5.450	-2.450	401
5.450	-2.400	419
5.450	-2.350	400
5.450	-2.300	434
5.450	-2.250	448
5.450	-2.200	406
5.450	-2.150	410
5.450	-2.100	438
5.450	-2.050	433
5.450	-2.000	401
5.450	-1.950	438
5.450	-1.900	425
5.450	-1.850	382
5.450	-1.800	277
5.450	-1.750	89
5.450	-1.700	5
5.450	-0.450	77
5.450	-0.400	143
5.450	-0.350	9
5.450	0.850	14
5.450	0.900	7
5.450	2.250	35
5.450	2.300	47
5.450	2.350	87
5.450	2.400	109
5.450	2.450	87
5.450	2.500	53
5.450	2.850	4
