32.649998	-2.251700	-0.465255
32.700001	-2.242289	-0.467796
32.750000	-2.232892	-0.470322
32.799999	-2.223469	-0.472856
32.849998	-2.214055	-0.475387
32.899998	-2.204641	-0.477919
32.950001	-2.195238	-0.480447
33.000000	-2.185812	-0.482982
33.049999	-2.176398	-0.485515
33.099998	-2.166989	-0.488044
33.149998	-2.157573	-0.490576
33.200001	-2.148155	-0.493109
33.250000	-2.138748	-0.495639
33.299999	-2.129335	-0.498169
33.349998	-2.119922	-0.500701
33.399998	-2.110508	-0.503234
33.450001	-2.101092	-0.505764
33.500000	-2.091677	-0.508296
33.549999	-2.082265	-0.510827
33.599998	-2.072853	-0.513359
33.649998	-2.063440	-0.515889
33.700001	-2.054026	-0.518422
33.750000	-2.044616	-0.520951
33.799999	-2.035190	-0.523487
33.849998	-2.025790	-0.526016
33.899998	-2.016363	-0.528549
33.950001	-2.006959	-0.531078
34.000000	-1.997556	-0.533476
34.049999	-1.988185	-0.535602
34.099998	-1.978869	-0.537489
34.149998	-1.969652	-0.539186
34.200001	-1.960594	-0.540714
34.250000	-1.952026	-0.542308
34.299999	-1.944267	-0.544162
34.349998	-1.937118	-0.546304
34.399998	-1.930439	-0.548752
34.450001	-1.923378	-0.551772
34.500000	-1.915654	-0.555464
34.549999	-1.907195	-0.559828
34.599998	-1.898536	-0.564355
34.649998	-1.889899	-0.568872
34.700001	-1.881264	-0.573381
34.750000	-1.872625	-0.577893
34.799999	-1.863982	-0.582408
34.849998	-1.855338	-0.586923
34.899998	-1.846704	-0.591433
34.950001	-1.838065	-0.595945
35.000000	-1.829422	-0.600463
35.049999	-1.820782	-0.604974
35.099998	-1.812143	-0.609487
35.149998	-1.803499	-0.614003
35.200001	-1.794862	-0.618520
35.250000	-1.786219	-0.623034
35.299999	-1.777574	-0.627548
35.349998	-1.768940	-0.632059
35.399998	-1.760299	-0.636573
35.450001	-1.751652	-0.641095
35.500000	-1.743019	-0.645605
35.549999	-1.734374	-0.650121
35.599998	-1.725726	-0.654639
35.649998	-1.717088	-0.659150
35.700001	-1.708454	-0.663660
35.750000	-1.699806	-0.668176
35.799999	-1.691172	-0.672687
35.849998	-1.682529	-0.677199
35.899998	-1.673886	-0.681714
35.950001	-1.665254	-0.686224
36.000000	-1.656607	-0.690740
36.049999	-1.647966	-0.695253
36.099998	-1.639325	-0.699766
36.149998	-1.630692	-0.704273
36.200001	-1.622046	-0.708790
36.250000	-1.613404	-0.713305
36.299999	-1.604761	-0.717819
36.349998	-1.596128	-0.722328
36.399998	-1.587484	-0.726842
36.450001	-1.578843	-0.731355
36.500000	-1.570200	-0.735868
36.549999	-1.561556	-0.740392
36.599998	-1.552919	-0.744902
36.649998	-1.544288	-0.749406
36.700001	-1.535650	-0.753917
36.750000	-1.527007	-0.758433
36.799999	-1.518347	-0.762814
36.849998	-1.509633	-0.766935
36.899998	-1.500894	-0.770835
36.950001	-1.492171	-0.774533
37.000000	-1.483536	-0.778063
37.049999	-1.475126	-0.781457
37.099998	-1.467337	-0.784711
37.149998	-1.460479	-0.788058
37.200001	-1.454336	-0.791567
37.250000	-1.448765	-0.795287
37.299999	-1.443488	-0.799368
37.349998	-1.437754	-0.804333
37.399998	-1.431600	-0.810210
37.450001	-1.424968	-0.816966
37.500000	-1.418182	-0.823963
37.549999	-1.411392	-0.830968
37.599998	-1.404623	-0.837955
37.649998	-1.397826	-0.844958
37.700001	-1.391054	-0.851944
37.750000	-1.384266	-0.858945
37.799999	-1.377473	-0.865949
37.849998	-1.370681	-0.872949
37.899998	-1.363890	-0.879953
37.950001	-1.357113	-0.886945
38.000000	-1.350326	-0.893942
38.049999	-1.343542	-0.900936
38.099998	-1.336748	-0.907941
38.149998	-1.329973	-0.914927
38.200001	-1.323184	-0.921931
38.250000	-1.316401	-0.928916
38.299999	-1.309615	-0.935925
38.349998	-1.302824	-0.942921
38.399998	-1.296035	-0.949921
38.450001	-1.289247	-0.956921
38.500000	-1.282469	-0.963912
38.549999	-1.275674	-0.970913
38.599998	-1.268887	-0.977911
38.649998	-1.262097	-0.984912
38.700001	-1.255310	-0.991903
38.750000	-1.248515	-0.998903
38.799999	-1.241740	-1.005890
38.849998	-1.234944	-1.012897
38.899998	-1.228170	-1.019888
38.950001	-1.221377	-1.026890
39.000000	-1.214591	-1.033887
39.049999	-1.207801	-1.040890
39.099998	-1.201014	-1.047890
39.149998	-1.194225	-1.054880
39.200001	-1.187435	-1.061883
39.250000	-1.180648	-1.068880
39.299999	-1.173864	-1.075878
39.349998	-1.167072	-1.082873
39.399998	-1.160295	-1.089868
39.450001	-1.153517	-1.096881
39.500000	-1.146711	-1.103887
39.549999	-1.139922	-1.110871
39.599998	-1.133135	-1.117876
39.649998	-1.126354	-1.124867
39.700001	-1.119459	-1.131798
39.750000	-1.112396	-1.138550
39.799999	-1.105216	-1.145140
39.849998	-1.097953	-1.151597
39.899998	-1.090672	-1.157908
39.950001	-1.083473	-1.164055
40.000000	-1.076828	-1.169954
40.049999	-1.071060	-1.175679
40.099998	-1.066022	-1.181387
40.149998	-1.061568	-1.187180
40.200001	-1.057638	-1.193063
40.250000	-1.053849	-1.199529
40.299999	-1.049888	-1.207024
40.349998	-1.045732	-1.215557
40.399998	-1.041525	-1.224358
40.450001	-1.037307	-1.233140
40.500000	-1.033095	-1.241917
40.549999	-1.028871	-1.250715
40.599998	-1.024648	-1.259493
40.649998	-1.020426	-1.268279
40.700001	-1.016218	-1.277057
40.750000	-1.011995	-1.285863
40.799999	-1.007786	-1.294660
40.849998	-1.003570	-1.303450
40.899998	-0.999356	-1.312247
40.950001	-0.995143	-1.321029
41.000000	-0.990925	-1.329827
41.049999	-0.986707	-1.338611
41.099998	-0.982492	-1.347397
41.149998	-0.978284	-1.356189
41.200001	-0.974079	-1.364988
41.250000	-0.969849	-1.373782
41.299999	-0.965639	-1.382549
41.349998	-0.961421	-1.391338
41.399998	-0.957201	-1.400130
41.450001	-0.952984	-1.408920
41.500000	-0.948769	-1.417713
41.549999	-0.944551	-1.426500
41.599998	-0.940331	-1.435280
41.649998	-0.936112	-1.444077
41.700001	-0.931898	-1.452859
41.750000	-0.927678	-1.461648
41.799999	-0.923464	-1.470436
41.849998	-0.919252	-1.479227
41.899998	-0.915023	-1.488017
41.950001	-0.910806	-1.496810
42.000000	-0.906588	-1.505594
42.049999	-0.902379	-1.514396
42.099998	-0.898164	-1.523178
42.149998	-0.893941	-1.531958
42.200001	-0.889726	-1.540744
42.250000	-0.885505	-1.549541
42.299999	-0.881299	-1.558321
42.349998	-0.877083	-1.567116
42.399998	-0.872866	-1.575915
42.450001	-0.868651	-1.584691
42.500000	-0.864435	-1.593484
42.549999	-0.860221	-1.602267
42.599998	-0.855997	-1.611067
42.649998	-0.851669	-1.619819
42.700001	-0.847083	-1.628510
42.750000	-0.842308	-1.637133
42.799999	-0.837400	-1.645687
42.849998	-0.832438	-1.654202
42.899998	-0.827501	-1.662538
42.950001	-0.822996	-1.670532
43.000000	-0.819277	-1.678131
43.049999	-0.816241	-1.685541
43.099998	-0.813796	-1.692903
43.149998	-0.811878	-1.700257
43.200001	-0.810367	-1.707791
43.250000	-0.809043	-1.716297
43.299999	-0.807847	-1.725819
43.349998	-0.806670	-1.735473
43.399998	-0.805493	-1.745167
43.450001	-0.804293	-1.754822
43.500000	-0.803098	-1.764501
43.549999	-0.801914	-1.774170
43.599998	-0.800733	-1.783858
43.649998	-0.799544	-1.793526
43.700001	-0.798361	-1.803201
43.750000	-0.797175	-1.812876
43.799999	-0.795981	-1.822557
43.849998	-0.794796	-1.832224
43.899998	-0.793610	-1.841906
43.950001	-0.792424	-1.851588
44.000000	-0.791240	-1.861257
44.049999	-0.790062	-1.870936
44.099998	-0.788883	-1.880601
44.149998	-0.787699	-1.890282
44.200001	-0.786515	-1.899934
44.250000	-0.785326	-1.909632
44.299999	-0.784139	-1.919299
44.349998	-0.782947	-1.928990
44.399998	-0.781761	-1.938661
44.450001	-0.780574	-1.948332
44.500000	-0.779386	-1.958015
44.549999	-0.778199	-1.967692
44.599998	-0.777014	-1.977372
44.649998	-0.775824	-1.987050
44.700001	-0.774637	-1.996717
44.750000	-0.773453	-2.006397
44.799999	-0.772262	-2.016068
44.849998	-0.771076	-2.025772
44.899998	-0.769891	-2.035428
