18.150000,0.960102,-0.532000
18.199999,0.979580,-0.531044
18.250000,0.999063,-0.530085
18.299999,1.018593,-0.529110
18.349998,1.038094,-0.528120
18.400000,1.057580,-0.527184
18.449999,1.077045,-0.526240
18.500000,1.096488,-0.525274
18.549999,1.115922,-0.524291
18.599998,1.134989,-0.523472
18.650000,1.153065,-0.522823
18.699999,1.170894,-0.522074
18.750000,1.189620,-0.520895
18.799999,1.209087,-0.519444
18.849998,1.228581,-0.517997
18.900000,1.248042,-0.516555
18.949999,1.267475,-0.515135
19.000000,1.286890,-0.513687
19.049999,1.306294,-0.512271
19.099998,1.325709,-0.510823
19.150000,1.345161,-0.509361
19.199999,1.364609,-0.507933
19.250000,1.384096,-0.506480
19.299999,1.403583,-0.505038
19.349998,1.423055,-0.503590
19.400000,1.442483,-0.502153
19.449999,1.461908,-0.500708
19.500000,1.481322,-0.499267
19.549999,1.500716,-0.497857
19.599998,1.520145,-0.496428
19.650000,1.539595,-0.494982
19.699999,1.559065,-0.493529
19.750000,1.578544,-0.492095
19.799999,1.597634,-0.490750
19.849998,1.615754,-0.489637
19.900000,1.633619,-0.488440
19.949999,1.652278,-0.486817
20.000000,1.671644,-0.484910
20.049999,1.691016,-0.483012
20.099998,1.710413,-0.481105
20.150000,1.729839,-0.479197
20.199999,1.749259,-0.477294
20.250000,1.768729,-0.475384
20.299999,1.788156,-0.473476
20.349998,1.807585,-0.471568
20.400000,1.826978,-0.469659
20.449999,1.846339,-0.467770
20.500000,1.865724,-0.465859
20.549999,1.885114,-0.463963
20.599998,1.904516,-0.462053
20.650000,1.923961,-0.460144
20.699999,1.943418,-0.458238
20.750000,1.962861,-0.456329
20.799999,1.982294,-0.454427
20.849998,2.001686,-0.452519
20.900000,2.021066,-0.450620
20.949999,2.040057,-0.448836
21.000000,2.058082,-0.447325
21.049999,2.075821,-0.445697
21.099998,2.094516,-0.443579
21.150000,2.113924,-0.441211
21.199999,2.133307,-0.438853
21.250000,2.152706,-0.436482
21.299999,2.172041,-0.434098
21.349998,2.191377,-0.431752
21.400000,2.210670,-0.429392
21.449999,2.229987,-0.427019
21.500000,2.249331,-0.424648
21.549999,2.268669,-0.422291
21.599998,2.288037,-0.419914
21.650000,2.307421,-0.417546
21.699999,2.326809,-0.415159
21.750000,2.346171,-0.412801
21.799999,2.365531,-0.410430
21.849998,2.384850,-0.408071
21.900000,2.404167,-0.405683
21.949999,2.423535,-0.403368
22.000000,2.442800,-0.400953
22.049999,2.462174,-0.398588
22.099998,2.480987,-0.396362
22.150000,2.498881,-0.393798
22.199999,2.515763,-0.391377
22.250000,2.532356,-0.389173
22.299999,2.549752,-0.387352
22.349998,2.568026,-0.385870
22.400000,2.587251,-0.384636
22.449999,2.606677,-0.383435
22.500000,2.626113,-0.382236
22.549999,2.645585,-0.381036
22.599998,2.665059,-0.379830
22.650000,2.684572,-0.378628
22.699999,2.704088,-0.377421
22.750000,2.723541,-0.376225
22.799999,2.743004,-0.375029
22.849998,2.762423,-0.373823
22.900000,2.781833,-0.372624
22.949999,2.801263,-0.371425
23.000000,2.820726,-0.370229
23.049999,2.840190,-0.369023
23.099998,2.859700,-0.367815
23.150000,2.879191,-0.366618
23.199999,2.898683,-0.365421
23.250000,2.918141,-0.364219
23.299999,2.937171,-0.362951
23.349998,2.955150,-0.361595
23.400000,2.972880,-0.360358
23.449999,2.991467,-0.359425
23.500000,3.010865,-0.358712
23.549999,3.030388,-0.358017
23.599998,3.049917,-0.357306
23.650000,3.069429,-0.356609
23.699999,3.088950,-0.355910
23.750000,3.108421,-0.355202
23.799999,3.127898,-0.354504
23.849998,3.147338,-0.353799
23.900000,3.166792,-0.353106
23.949999,3.186266,-0.352403
24.000000,3.205763,-0.351707
24.049999,3.225279,-0.351000
24.099998,3.244796,-0.350299
24.150000,3.264316,-0.349595
24.199999,3.283817,-0.348899
24.250000,3.303272,-0.348197
24.299999,3.322723,-0.347496
24.349998,3.342170,-0.346799
24.400000,3.361625,-0.346104
24.449999,3.380693,-0.345328
24.500000,3.398761,-0.344428
24.549999,3.415769,-0.343486
24.599998,3.432465,-0.342744
24.650000,3.449933,-0.342443
24.699999,3.468335,-0.342542
24.750000,3.487643,-0.342958
24.799999,3.507095,-0.343420
24.849998,3.526561,-0.343879
24.900000,3.546017,-0.344341
24.949999,3.565522,-0.344805
25.000000,3.585038,-0.345266
25.049999,3.604563,-0.345732
25.099998,3.624087,-0.346191
25.150000,3.643617,-0.346651
25.199999,3.663103,-0.347118
25.250000,3.682565,-0.347578
25.299999,3.702023,-0.348038
25.349998,3.721490,-0.348498
25.400000,3.740963,-0.348963
25.449999,3.760463,-0.349422
25.500000,3.779992,-0.349889
25.549999,3.799526,-0.350351
25.599998,3.819057,-0.350814
25.650000,3.838555,-0.351273
25.699999,3.857639,-0.351824
25.750000,3.875707,-0.352506
25.799999,3.893488,-0.353065
25.849998,3.912155,-0.353268
25.900000,3.931594,-0.353234
25.949999,3.951115,-0.353198
26.000000,3.970645,-0.353158
26.049999,3.990193,-0.353116
26.099998,4.009706,-0.353074
26.150000,4.029196,-0.353035
26.199999,4.048675,-0.353004
26.250000,4.068141,-0.352959
26.299999,4.087596,-0.352916
26.349998,4.107078,-0.352877
26.400000,4.126566,-0.352837
26.449999,4.145826,-0.352800
26.500000,4.164562,-0.352763
26.549999,4.182372,-0.352720
26.599998,4.199100,-0.352684
26.650000,4.214756,-0.352652
26.699999,4.229396,-0.352626
26.750000,4.243092,-0.352600
26.799999,4.255902,-0.352580
26.849998,4.267921,-0.352560
26.900000,4.278858,-0.352537
26.949999,4.289521,-0.352400
27.000000,4.300143,-0.351999
27.049999,4.309855,-0.351602
27.099998,4.318058,-0.351434
27.150000,4.324594,-0.351454
27.199999,4.330423,-0.351622
27.250000,4.336294,-0.351794
27.299999,4.342118,-0.351973
27.349998,4.346226,-0.352112
27.400000,4.346663,-0.352143
27.449999,4.343357,-0.352051
27.500000,4.336293,-0.351865
27.549999,4.325521,-0.351624
27.599998,4.311161,-0.351469
27.650000,4.293627,-0.351487
27.699999,4.275855,-0.351702
27.750000,4.258488,-0.352216
27.799999,4.241976,-0.353170
27.849998,4.226749,-0.354704
27.900000,4.211076,-0.356631
27.949999,4.195757,-0.359061
28.000000,4.181064,-0.362176
28.049999,4.168237,-0.365725
28.099998,4.154968,-0.369642
28.150000,4.140809,-0.373892
28.199999,4.125707,-0.378433
28.250000,4.109593,-0.383254
28.299999,4.092344,-0.388253
28.349998,4.073988,-0.393393
28.400000,4.055549,-0.398253
28.449999,4.038108,-0.402449
28.500000,4.020754,-0.406311
28.549999,4.002630,-0.410485
28.599998,3.983743,-0.415002
28.650000,3.964785,-0.419585
28.699999,3.945882,-0.424174
28.750000,3.926960,-0.428747
28.799999,3.908060,-0.433304
28.849998,3.889114,-0.437902
28.900000,3.870154,-0.442482
28.949999,3.851144,-0.447082
29.000000,3.832134,-0.451651
29.049999,3.813150,-0.456248
29.099998,3.794198,-0.460834
29.150000,3.775264,-0.465423
29.199999,3.756350,-0.469982
29.250000,3.737434,-0.474548
29.299999,3.718527,-0.479115
29.349998,3.699538,-0.483711
29.400000,3.680570,-0.488302
29.449999,3.661573,-0.492895
29.500000,3.642574,-0.497480
29.549999,3.623588,-0.502089
29.599998,3.604657,-0.506648
29.650000,3.586069,-0.511023
29.699999,3.568250,-0.514836
29.750000,3.550633,-0.518365
29.799999,3.532142,-0.522250
29.849998,3.513051,-0.526401
29.900000,3.493952,-0.530561
29.949999,3.474827,-0.534719
30.000000,3.455729,-0.538881
30.049999,3.436689,-0.543015
30.099998,3.417658,-0.547159
30.150000,3.398659,-0.551286
30.199999,3.379656,-0.555425
30.250000,3.360633,-0.559572
30.299999,3.341581,-0.563706
30.349998,3.322505,-0.567857
30.400000,3.303428,-0.572015
30.449999,3.284296,-0.576192
30.500000,3.265238,-0.580321
30.549999,3.246177,-0.584461
30.599998,3.227180,-0.588624
30.650000,3.208151,-0.592760
30.699999,3.189155,-0.596893
30.750000,3.170106,-0.601044
30.799999,3.151053,-0.605192
30.849998,3.132349,-0.609390
30.900000,3.114684,-0.613709
30.949999,3.097221,-0.618197
31.000000,3.078870,-0.622784
31.049999,3.059887,-0.627341
31.099998,3.040976,-0.631942
31.150000,3.022091,-0.636479
31.199999,3.003170,-0.641025
31.250000,2.984210,-0.645603
31.299999,2.965242,-0.650162
31.349998,2.946249,-0.654763
31.400000,2.927221,-0.659369
31.449999,2.908231,-0.663936
31.500000,2.889279,-0.668507
31.549999,2.870364,-0.673045
31.599998,2.851436,-0.677606
31.650000,2.832546,-0.682162
31.699999,2.813612,-0.686741
31.750000,2.794649,-0.691319
31.799999,2.775668,-0.695903
31.849998,2.756659,-0.700492
31.900000,2.737671,-0.705063
31.949999,2.718681,-0.709642
32.000000,2.700129,-0.714224
32.049999,2.682576,-0.718918
32.099998,2.665264,-0.723761
32.149998,2.647027,-0.728710
32.200001,2.628140,-0.733700
32.250000,2.609315,-0.738624
32.299999,2.590456,-0.743600
32.349998,2.571497,-0.748605
32.399998,2.552592,-0.753571
32.450001,2.533717,-0.758536
32.500000,2.514891,-0.763496
32.549999,2.496086,-0.768479
32.599998,2.477244,-0.773462
32.649998,2.458411,-0.778410
32.700001,2.439568,-0.783377
32.750000,2.420676,-0.788315
32.799999,2.401741,-0.793292
32.849998,2.382835,-0.798270
32.899998,2.363949,-0.803237
32.950001,2.345116,-0.808209
33.000000,2.326271,-0.813165
33.049999,2.307470,-0.818125
33.099998,2.288654,-0.823079
33.149998,2.269830,-0.828040
33.200001,2.251385,-0.833026
33.250000,2.233953,-0.838094
33.299999,2.216772,-0.843320
33.349998,2.198689,-0.848672
33.399998,2.179914,-0.854074
33.450001,2.161185,-0.859463
33.500000,2.142467,-0.864853
33.549999,2.123790,-0.870225
33.599998,2.105094,-0.875606
33.649998,2.086357,-0.880997
33.700001,2.067605,-0.886395
33.750000,2.048810,-0.891806
33.799999,2.030025,-0.897207
33.849998,2.011249,-0.902613
33.899998,1.992500,-0.907999
33.950001,1.973781,-0.913397
34.000000,1.955077,-0.918771
34.049999,1.936392,-0.924146
34.099998,1.917692,-0.929525
34.149998,1.898917,-0.934935
34.200001,1.880149,-0.940323
34.250000,1.861377,-0.945735
34.299999,1.842601,-0.951134
34.349998,1.824244,-0.956538
34.399998,1.806993,-0.961980
34.450001,1.790823,-0.967569
34.500000,1.775004,-0.973378
34.549999,1.758407,-0.979428
34.599998,1.740860,-0.985677
34.649998,1.722460,-0.992059
34.700001,1.703990,-0.998450
34.750000,1.685519,-1.004838
34.799999,1.667062,-1.011229
34.849998,1.648610,-1.017615
34.899998,1.630192,-1.023989
34.950001,1.611812,-1.030346
35.000000,1.593419,-1.036715
35.049999,1.575045,-1.043072
35.099998,1.556633,-1.049444
35.149998,1.538195,-1.055819
35.200001,1.519722,-1.062217
35.250000,1.501250,-1.068608
35.299999,1.482765,-1.074996
35.349998,1.464331,-1.081372
35.399998,1.445925,-1.087742
35.450001,1.427541,-1.094105
35.500000,1.409154,-1.100473
35.549999,1.391175,-1.106829
35.599998,1.374311,-1.113166
35.649998,1.357715,-1.119643
35.700001,1.340238,-1.126358
35.750000,1.321945,-1.133203
35.799999,1.303648,-1.140041
35.849998,1.285367,-1.146868
35.899998,1.267097,-1.153690
35.950001,1.248904,-1.160489
36.000000,1.230670,-1.167301
36.049999,1.212439,-1.174114
36.099998,1.194171,-1.180931
36.149998,1.175876,-1.187770
36.200001,1.157555,-1.194611
36.250000,1.139248,-1.201448
36.299999,1.120962,-1.208287
36.349998,1.102702,-1.215111
36.399998,1.084480,-1.221919
36.450001,1.066260,-1.228721
36.500000,1.048032,-1.235540
36.549999,1.029783,-1.242355
36.599998,1.011497,-1.249186
36.649998,0.993178,-1.256030
36.700001,0.974874,-1.262868
36.750000,0.957017,-1.269678
36.799999,0.940257,-1.276449
36.849998,0.923808,-1.283326
36.899998,0.906404,-1.290439
36.950001,0.888296,-1.297677
37.000000,0.870237,-1.304901
37.049999,0.852137,-1.312146
37.099998,0.833980,-1.319407
37.149998,0.815845,-1.326660
37.200001,0.797692,-1.333920
37.250000,0.779550,-1.341175
37.299999,0.761450,-1.348413
37.349998,0.743373,-1.355641
37.399998,0.725315,-1.362863
37.450001,0.707260,-1.370086
37.500000,0.689167,-1.377314
37.549999,0.671067,-1.384556
37.599998,0.652913,-1.391810
37.649998,0.634761,-1.399071
37.700001,0.616607,-1.406328
37.750000,0.598493,-1.413574
37.799999,0.580405,-1.420808
37.849998,0.562335,-1.428025
37.899998,0.544615,-1.434985
37.950001,0.527632,-1.441260
38.000000,0.511313,-1.446769
38.049999,0.495141,-1.451914
38.099998,0.478125,-1.457383
38.149998,0.460202,-1.463321
38.200001,0.441672,-1.469626
38.250000,0.423195,-1.475916
38.299999,0.404754,-1.482190
38.349998,0.386349,-1.488454
38.399998,0.367933,-1.494731
38.450001,0.349522,-1.500995
38.500000,0.331044,-1.507279
38.549999,0.312549,-1.513582
38.599998,0.294053,-1.519877
38.649998,0.275549,-1.526177
38.700001,0.257053,-1.532464
38.750000,0.238604,-1.538746
38.799999,0.220153,-1.545012
38.849998,0.201745,-1.551283
38.899998,0.183333,-1.557544
38.950001,0.164887,-1.563826
39.000000,0.146415,-1.570120
39.049999,0.127917,-1.576407
39.099998,0.109744,-1.582475
39.149998,0.092348,-1.587911
39.200001,0.075084,-1.593067
39.250000,0.056990,-1.598636
39.299999,0.038400,-1.604508
39.349998,0.019858,-1.610371
39.399998,0.001325,-1.616231
39.450001,-0.017257,-1.622111
39.500000,-0.035886,-1.627996
39.549999,-0.054498,-1.633878
39.599998,-0.073146,-1.639770
39.649998,-0.091766,-1.645670
39.700001,-0.110373,-1.651555
39.750000,-0.128919,-1.657419
39.799999,-0.147467,-1.663277
39.849998,-0.166019,-1.669151
39.899998,-0.184594,-1.675024
39.950001,-0.203178,-1.680899
40.000000,-0.221795,-1.686787
40.049999,-0.240441,-1.692678
40.099998,-0.259086,-1.698576
40.149998,-0.277706,-1.704464
40.200001,-0.296290,-1.710339
40.250000,-0.314459,-1.716205
40.299999,-0.331658,-1.722131
40.349998,-0.347771,-1.728179
40.399998,-0.363630,-1.734442
40.450001,-0.380247,-1.740942
40.500000,-0.397906,-1.747672
40.549999,-0.416246,-1.754514
40.599998,-0.434597,-1.761350
40.649998,-0.452887,-1.768139
40.700001,-0.471133,-1.774933
40.750000,-0.489378,-1.781736
40.799999,-0.507609,-1.788503
40.849998,-0.525838,-1.795301
40.899998,-0.544098,-1.802098
40.950001,-0.562401,-1.808907
41.000000,-0.580707,-1.815717
41.049999,-0.599022,-1.822543
41.099998,-0.617334,-1.829350
41.149998,-0.635625,-1.836164
41.200001,-0.653869,-1.842957
41.250000,-0.672067,-1.849736
41.299999,-0.690305,-1.856513
41.349998,-0.708552,-1.863302
41.399998,-0.726836,-1.870107
41.450001,-0.745146,-1.876926
41.500000,-0.763141,-1.883503
41.549999,-0.780350,-1.889402
41.599998,-0.797442,-1.895050
41.649998,-0.815365,-1.901124
41.700001,-0.833783,-1.907519
41.750000,-0.852161,-1.913933
41.799999,-0.870543,-1.920302
41.849998,-0.888931,-1.926692
41.899998,-0.907363,-1.933071
41.950001,-0.925829,-1.939493
42.000000,-0.944291,-1.945918
42.049999,-0.962750,-1.952319
42.099998,-0.981185,-1.958728
42.149998,-0.999599,-1.965116
42.200001,-1.017980,-1.971504
42.250000,-1.036339,-1.977881
42.299999,-1.054732,-1.984272
42.349998,-1.073143,-1.990689
42.399998,-1.091590,-1.997077
42.450001,-1.110027,-2.003499
42.500000,-1.128523,-2.009893
42.549999,-1.146950,-2.016289
42.599998,-1.165399,-2.022695
42.649998,-1.183732,-2.029063
42.700001,-1.201705,-2.035429
42.750000,-1.218650,-2.041790
42.799999,-1.235378,-2.048278
42.849998,-1.253070,-2.054992
42.899998,-1.271409,-2.061809
42.950001,-1.289738,-2.068605
43.000000,-1.308049,-2.075412
43.049999,-1.326379,-2.082203
43.099998,-1.344656,-2.088970
43.149998,-1.362864,-2.095732
43.200001,-1.381090,-2.102490
43.250000,-1.399346,-2.109261
43.299999,-1.417613,-2.116049
43.349998,-1.435920,-2.122835
43.399998,-1.454233,-2.129614
43.450001,-1.472570,-2.136436
43.500000,-1.490897,-2.143230
43.549999,-1.509410,-2.150085
43.599998,-1.528170,-2.157026
43.649998,-1.547239,-2.164049
43.700001,-1.566740,-2.171179
43.750000,-1.587121,-2.178532
43.799999,-1.608103,-2.185967
43.849998,-1.629423,-2.193418
43.899998,-1.649309,-2.200245
43.950001,-1.666954,-2.206130
44.000000,-1.685675,-2.212046
44.049999,-1.707643,-2.218896
44.099998,-1.730411,-2.225931
44.149998,-1.753392,-2.232832
44.200001,-1.776689,-2.239628
44.250000,-1.800242,-2.246320
44.299999,-1.823992,-2.252845
44.349998,-1.847901,-2.259236
44.399998,-1.873091,-2.265697
44.450001,-1.899668,-2.271952
44.500000,-1.927211,-2.277758
44.549999,-1.955261,-2.282968
44.599998,-1.983486,-2.287601
44.649998,-2.011897,-2.291636
44.700001,-2.040261,-2.295085
44.750000,-2.068631,-2.297867
44.799999,-2.096896,-2.300035
44.849998,-2.125286,-2.301688
44.899998,-2.153836,-2.302808
44.950001,-2.182716,-2.303465
45.000000,-2.211118,-2.303579
45.049999,-2.237907,-2.303192
45.099998,-2.261059,-2.302372
45.149998,-2.280406,-2.301304
45.200001,-2.299415,-2.299901
45.250000,-2.322923,-2.297933
45.299999,-2.349696,-2.295377
45.349998,-2.377661,-2.292581
45.399998,-2.405217,-2.289869
45.450001,-2.432636,-2.287079
45.500000,-2.459947,-2.284185
45.549999,-2.487256,-2.281222
45.599998,-2.512954,-2.278337
45.649998,-2.536200,-2.275421
45.700001,-2.558887,-2.272239
45.750000,-2.581385,-2.268865
45.799999,-2.603835,-2.265246
45.849998,-2.626109,-2.261441
45.899998,-2.647849,-2.257552
45.950001,-2.669308,-2.253615
46.000000,-2.690688,-2.249527
46.049999,-2.712018,-2.245284
46.099998,-2.733292,-2.240935
46.149998,-2.754513,-2.236448
46.200001,-2.774724,-2.232061
46.250000,-2.793796,-2.228128
46.299999,-2.811874,-2.224716
46.349998,-2.829709,-2.221538
46.399998,-2.848423,-2.218071
46.450001,-2.867587,-2.214406
46.500000,-2.886750,-2.210745
46.549999,-2.905946,-2.207093
46.599998,-2.925145,-2.203427
46.649998,-2.944338,-2.199765
46.700001,-2.963503,-2.196110
46.750000,-2.982658,-2.192458
46.799999,-3.001751,-2.188828
46.849998,-3.020854,-2.185176
46.899998,-3.039973,-2.181534
46.950001,-3.059116,-2.177877
47.000000,-3.078295,-2.174222
47.049999,-3.097484,-2.170566
47.099998,-3.116692,-2.166906
47.149998,-3.135880,-2.163239
47.200001,-3.155027,-2.159586
47.250000,-3.174149,-2.155945
47.299999,-3.193258,-2.152287
47.349998,-3.211975,-2.148845
47.399998,-3.229769,-2.145913
47.450001,-3.246622,-2.143605
47.500000,-3.263937,-2.141613
47.549999,-3.282529,-2.139534
47.599998,-3.303190,-2.137239
47.649998,-3.325963,-2.134736
47.700001,-3.349550,-2.132208
47.750000,-3.373728,-2.129815
47.799999,-3.398565,-2.127560
47.849998,-3.424137,-2.125499
47.899998,-3.450489,-2.123635
47.950001,-3.477042,-2.122020
48.000000,-3.503542,-2.120672
48.049999,-3.530013,-2.119581
48.099998,-3.554770,-2.118806
48.149998,-3.575726,-2.118365
48.200001,-3.592913,-2.118179
48.250000,-3.606354,-2.118181
48.299999,-3.611012,-2.118061
48.349998,-3.607860,-2.118109
48.399998,-3.600986,-2.118157
48.450001,-3.590370,-2.118207
48.500000,-3.576096,-2.118233
48.549999,-3.559348,-2.118218
48.599998,-3.542805,-2.118381
48.649998,-3.526783,-2.118670
48.700001,-3.512199,-2.118843
48.750000,-3.499960,-2.118624
48.799999,-3.488977,-2.118431
48.849998,-3.478383,-2.118634
48.899998,-3.468258,-2.119097
48.950001,-3.458785,-2.119710
49.000000,-3.449804,-2.120631
49.049999,-3.440542,-2.122379
49.099998,-3.430809,-2.125088
49.149998,-3.420109,-2.128965
49.200001,-3.408763,-2.134063
49.250000,-3.396817,-2.140327
49.299999,-3.384266,-2.147739
49.349998,-3.371074,-2.156321
49.399998,-3.357165,-2.166035
49.450001,-3.342206,-2.176982
49.500000,-3.327023,-2.188248
49.549999,-3.312019,-2.199414
49.599998,-3.296567,-2.211007
49.649998,-3.281015,-2.222736
49.700001,-3.265574,-2.234426
49.750000,-3.250348,-2.245920
49.799999,-3.235394,-2.257237
49.849998,-3.220481,-2.268633
49.899998,-3.206263,-2.279680
49.950001,-3.193097,-2.290013
50.000000,-3.180306,-2.299764
50.049999,-3.167192,-2.309107
50.099998,-3.154660,-2.317711
50.149998,-3.142643,-2.325844
50.200001,-3.130830,-2.333871
50.250000,-3.119259,-2.341605
50.299999,-3.107794,-2.349182
50.349998,-3.096487,-2.356555
50.399998,-3.085361,-2.363751
50.450001,-3.074447,-2.370650
50.500000,-3.063629,-2.377372
50.549999,-3.052956,-2.383937
50.599998,-3.042258,-2.390374
50.649998,-3.031741,-2.396588
50.700001,-3.021554,-2.402495
50.750000,-3.012467,-2.407725
50.799999,-3.004683,-2.412332
50.849998,-2.997635,-2.416686
50.899998,-2.991077,-2.420780
50.950001,-2.985181,-2.424410
51.000000,-2.980733,-2.427272
51.049999,-2.979393,-2.428769
51.099998,-2.981120,-2.429060
51.149998,-2.985848,-2.428311
51.200001,-2.991222,-2.427104
51.250000,-2.996356,-2.425519
51.299999,-3.002386,-2.423371
51.349998,-3.010470,-2.420515
51.399998,-3.021804,-2.416465
51.450001,-3.036590,-2.410991
51.500000,-3.052992,-2.404712
51.549999,-3.069215,-2.398177
51.599998,-3.085874,-2.391503
51.649998,-3.103470,-2.384616
51.700001,-3.121703,-2.377626
51.750000,-3.139898,-2.370656
51.799999,-3.158041,-2.363702
51.849998,-3.176205,-2.356749
51.899998,-3.194382,-2.349772
51.950001,-3.212600,-2.342793
52.000000,-3.230989,-2.335760
52.049999,-3.249839,-2.328578
52.099998,-3.269227,-2.321279
52.149998,-3.289149,-2.313849
52.200001,-3.309570,-2.306322
52.250000,-3.330571,-2.298706
52.299999,-3.352181,-2.291008
52.349998,-3.372364,-2.283950
52.399998,-3.389786,-2.278037
52.450001,-3.406386,-2.272827
52.500000,-3.424137,-2.267677
52.549999,-3.445508,-2.261757
52.599998,-3.468492,-2.255553
52.649998,-3.490882,-2.249535
52.700001,-3.513534,-2.243644
52.750000,-3.536456,-2.237928
52.799999,-3.559474,-2.232395
